START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,hour,weekday,month,day_type,part_of_day
22/08/2016 15:59,22/08/2016 17:16,Business,Los Angeles, Santa Monica,19,Personal,15,Monday,8,Weekday,Afternoon
22/08/2016 19:58,22/08/2016 20:50,Business,Los Angeles,R?walpindi,7.9,Personal,19,Monday,8,Weekday,Evening
22/08/2016 20:53,22/08/2016 21:31,Business,R?walpindi,R?walpindi,4.1,Personal,20,Monday,8,Weekday,Evening
22/08/2016 22:31,22/08/2016 23:00,Business,R?walpindi, Santa Monica,18.7,Personal,22,Monday,8,Weekday,Night
23/08/2016 8:10,23/08/2016 8:25,Business,Los Angeles,Noorpur Shahan,8.7,Personal,8,Tuesday,8,Weekday,Morning
23/08/2016 9:35,23/08/2016 10:09,Business,Noorpur Shahan, Santa Monica,7.5,Personal,9,Tuesday,8,Weekday,Morning
23/08/2016 12:59,23/08/2016 13:15,Business,Los Angeles,Noorpur Shahan,7.7,Personal,12,Tuesday,8,Weekday,Afternoon
23/08/2016 15:07,23/08/2016 15:12,Business,Los Angeles, Santa Monica,1.9,Personal,15,Tuesday,8,Weekday,Afternoon
23/08/2016 15:15,23/08/2016 17:16,Business,Los Angeles, Santa Monica,7.9,Personal,15,Tuesday,8,Weekday,Afternoon
23/08/2016 17:42,23/08/2016 18:31,Business,Los Angeles, Santa Monica,17.7,Personal,17,Tuesday,8,Weekday,Evening
24/08/2016 12:05,24/08/2016 12:56,Business,Los Angeles, Santa Monica,25.2,Personal,12,Wednesday,8,Weekday,Afternoon
24/08/2016 13:01,24/08/2016 15:25,Business,Los Angeles, Santa Monica,96.2,Personal,13,Wednesday,8,Weekday,Afternoon
25/08/2016 15:17,25/08/2016 16:22,Business,Los Angeles, Santa Monica,35,Personal,15,Thursday,8,Weekday,Afternoon
25/08/2016 16:36,25/08/2016 16:56,Business,Los Angeles, Santa Monica,5.5,Personal,16,Thursday,8,Weekday,Afternoon
25/08/2016 17:19,25/08/2016 19:20,Business,Los Angeles, Santa Monica,50.4,Personal,17,Thursday,8,Weekday,Evening
26/08/2016 9:06,26/08/2016 9:20,Business,Los Angeles, Santa Monica,5,Personal,9,Friday,8,Weekday,Morning
26/08/2016 11:14,26/08/2016 11:26,Business,Los Angeles, Santa Monica,3.8,Personal,11,Friday,8,Weekday,Morning
27/08/2016 16:15,27/08/2016 19:13,Business,Los Angeles, Santa Monica,156.9,Personal,16,Saturday,8,Weekend,Afternoon
28/08/2016 9:57,28/08/2016 10:18,Business,Los Angeles,Noorpur Shahan,10.1,Personal,9,Sunday,8,Weekend,Morning
30/08/2016 11:53,30/08/2016 12:05,Business,Los Angeles, Santa Monica,2.1,Personal,11,Tuesday,8,Weekday,Morning
30/08/2016 17:27,30/08/2016 18:09,Business,Los Angeles, Santa Monica,13,Personal,17,Tuesday,8,Weekday,Evening
01/09/2016 18:49,01/09/2016 19:08,Business,Los Angeles, Santa Monica,2.2,Personal,18,Thursday,9,Weekday,Evening
02/09/2016 18:56,02/09/2016 19:37,Business,Los Angeles, Santa Monica,12.9,Personal,18,Friday,9,Weekday,Evening
05/09/2016 10:25,05/09/2016 10:44,Business,Los Angeles,R?walpindi,17.2,Personal,10,Monday,9,Weekday,Morning
06/09/2016 17:49,06/09/2016 17:49,Business,Los Angeles, Santa Monica,69.1,Personal,17,Tuesday,9,Weekday,Evening
10/09/2016 10:28,10/09/2016 10:45,Business,Los Angeles, Santa Monica,2.8,Personal,10,Saturday,9,Weekend,Morning
11/09/2016 9:51,11/09/2016 9:55,Business,Los Angeles, Santa Monica,8.6,Personal,9,Sunday,9,Weekend,Morning
11/09/2016 21:40,11/09/2016 21:42,Business,Los Angeles, Santa Monica,9.8,Personal,21,Sunday,9,Weekend,Night
12/09/2016 8:07,12/09/2016 8:12,Business,Los Angeles, Santa Monica,3.6,Personal,8,Monday,9,Weekday,Morning
12/09/2016 11:15,12/09/2016 11:24,Business,Los Angeles, Santa Monica,1.7,Personal,11,Monday,9,Weekday,Morning
12/09/2016 13:04,12/09/2016 13:44,Business,Los Angeles, Santa Monica,11.5,Personal,13,Monday,9,Weekday,Afternoon
13/09/2016 16:56,13/09/2016 17:02,Business,Los Angeles, Santa Monica,0.7,Personal,16,Tuesday,9,Weekday,Afternoon
14/09/2016 11:55,14/09/2016 11:59,Business,Los Angeles, Santa Monica,0.7,Personal,11,Wednesday,9,Weekday,Morning
15/09/2016 20:33,15/09/2016 20:38,Business,Los Angeles, Santa Monica,0.9,Personal,20,Thursday,9,Weekday,Evening
16/09/2016 7:08,16/09/2016 7:08,Business,Los Angeles, Santa Monica,1.6,Personal,7,Friday,9,Weekday,Morning
18/09/2016 18:07,18/09/2016 18:11,Business,Los Angeles, Santa Monica,9.4,Personal,18,Sunday,9,Weekend,Evening
19/09/2016 6:18,19/09/2016 6:49,Business,R?walpindi, Santa Monica,18.2,Personal,6,Monday,9,Weekday,Morning
19/09/2016 17:36,19/09/2016 18:20,Business,Los Angeles, Santa Monica,18,Personal,17,Monday,9,Weekday,Evening
20/09/2016 20:47,20/09/2016 22:47,Business,Los Angeles,R?walpindi,9.6,Personal,20,Tuesday,9,Weekday,Evening
24/09/2016 20:29,24/09/2016 20:33,Business,Los Angeles, Santa Monica,2.4,Personal,20,Saturday,9,Weekend,Evening
27/09/2016 8:33,27/09/2016 8:35,Business,Los Angeles, Santa Monica,5.8,Personal,8,Tuesday,9,Weekday,Morning
27/09/2016 21:01,28/09/2016 2:37,Business,Los Angeles, Santa Monica,195.6,Personal,21,Tuesday,9,Weekday,Night
04/10/2016 9:50,04/10/2016 10:52,Business,Los Angeles, Santa Monica,28.6,Personal,9,Tuesday,10,Weekday,Morning
04/10/2016 12:17,04/10/2016 12:18,Business,Los Angeles, Santa Monica,15.1,Personal,12,Tuesday,10,Weekday,Afternoon
06/10/2016 8:49,06/10/2016 11:36,Business,Los Angeles,R?walpindi,17.9,Personal,8,Thursday,10,Weekday,Morning
06/10/2016 17:23,06/10/2016 17:40,Business,R?walpindi, Santa Monica,112.6,Personal,17,Thursday,10,Weekday,Evening
06/10/2016 18:37,06/10/2016 18:39,Business,Los Angeles, Santa Monica,18.4,Personal,18,Thursday,10,Weekday,Evening
06/10/2016 19:46,06/10/2016 20:26,Business,Los Angeles, Santa Monica,13.8,Personal,19,Thursday,10,Weekday,Evening
09/10/2016 14:04,09/10/2016 14:23,Business,Los Angeles, Santa Monica,7.7,Temporary Site,14,Sunday,10,Weekend,Afternoon
11/10/2016 1:27,11/10/2016 2:08,Business,Los Angeles,R?walpindi,17.1,Meeting,1,Tuesday,10,Weekday,Late Night
12/10/2016 19:18,12/10/2016 19:21,Business,R?walpindi, Santa Monica,18.4,Personal,19,Wednesday,10,Weekday,Evening
14/10/2016 8:50,14/10/2016 9:44,Business,Los Angeles,R?walpindi,12.7,Personal,8,Friday,10,Weekday,Morning
14/10/2016 10:16,14/10/2016 10:52,Business,R?walpindi, Santa Monica,12.4,Personal,10,Friday,10,Weekday,Morning
14/10/2016 15:56,14/10/2016 16:20,Business,Los Angeles, Santa Monica,3.8,Personal,15,Friday,10,Weekday,Afternoon
14/10/2016 23:54,15/10/2016 2:06,Business,Los Angeles,R?walpindi,17,Meeting,23,Friday,10,Weekday,Night
15/10/2016 22:28,15/10/2016 22:48,Business,Morrisville,Morrisville,6.2,Personal,22,Saturday,10,Weekend,Night
16/10/2016 12:52,16/10/2016 13:11,Business,Cary,Durham,10.5,Meeting,12,Sunday,10,Weekend,Afternoon
16/10/2016 14:40,16/10/2016 15:01,Business,Durham,Morrisville,8.1,Personal,14,Sunday,10,Weekend,Afternoon
16/10/2016 15:10,16/10/2016 15:19,Business,Morrisville,Cary,3.1,Personal,15,Sunday,10,Weekend,Afternoon
16/10/2016 19:27,16/10/2016 19:33,Business,Whitebridge,Parkway,2.1,Meeting,19,Sunday,10,Weekend,Evening
16/10/2016 20:30,16/10/2016 20:39,Business,Cary,Morrisville,4.3,Personal,20,Sunday,10,Weekend,Evening
16/10/2016 21:34,16/10/2016 21:41,Business,Morrisville,Cary,2.5,Meal/Entertain,21,Sunday,10,Weekend,Night
17/10/2016 15:19,17/10/2016 15:57,Business,Cary,Raleigh,20.6,Personal,15,Monday,10,Weekday,Afternoon
17/10/2016 16:29,17/10/2016 17:11,Business,Raleigh,Cary,17.6,Personal,16,Monday,10,Weekday,Afternoon
17/10/2016 18:02,17/10/2016 18:16,Business,Cary,Apex,5.6,Personal,18,Monday,10,Weekday,Evening
17/10/2016 18:31,17/10/2016 18:45,Business,Apex,Apex,3.3,Personal,18,Monday,10,Weekday,Evening
17/10/2016 19:08,17/10/2016 19:25,Business,Apex,Cary,5.3,Personal,19,Monday,10,Weekday,Evening
18/10/2016 8:12,18/10/2016 8:22,Business,Whitebridge,Edgehill Farms,3.3,Personal,8,Tuesday,10,Weekday,Morning
18/10/2016 8:53,18/10/2016 9:02,Business,Edgehill Farms,Whitebridge,3.3,Personal,8,Tuesday,10,Weekday,Morning
18/10/2016 10:41,18/10/2016 11:09,Business,Cary,Morrisville,7.9,Temporary Site,10,Tuesday,10,Weekday,Morning
18/10/2016 18:12,18/10/2016 18:33,Business,Oakland,Emeryville,13,Personal,18,Tuesday,10,Weekday,Evening
18/10/2016 19:03,18/10/2016 19:13,Business,Emeryville,Berkeley,3,Personal,19,Tuesday,10,Weekday,Evening
18/10/2016 20:31,18/10/2016 20:37,Business,Berkeley,Emeryville,3,Personal,20,Tuesday,10,Weekday,Evening
19/10/2016 9:33,19/10/2016 9:47,Business,Emeryville,Oakland,3.8,Personal,9,Wednesday,10,Weekday,Morning
19/10/2016 9:54,19/10/2016 10:21,Business,Oakland,San Francisco,9.5,Personal,9,Wednesday,10,Weekday,Morning
19/10/2016 13:45,19/10/2016 13:56,Business,SOMISSPO,French Quarter,1.7,Personal,13,Wednesday,10,Weekday,Afternoon
19/10/2016 14:02,19/10/2016 14:31,Business,San Francisco,Berkeley,10.8,Personal,14,Wednesday,10,Weekday,Afternoon
19/10/2016 15:44,19/10/2016 16:02,Business,West Berkeley,North Berkeley Hills,4.1,Personal,15,Wednesday,10,Weekday,Afternoon
19/10/2016 16:06,19/10/2016 16:19,Business,North Berkeley Hills,Southside,2.2,Personal,16,Wednesday,10,Weekday,Afternoon
19/10/2016 16:33,19/10/2016 17:01,Business,Berkeley,Emeryville,4.6,Personal,16,Wednesday,10,Weekday,Afternoon
20/10/2016 11:26,20/10/2016 11:34,Business,Emeryville,Berkeley,3.1,Personal,11,Thursday,10,Weekday,Morning
20/10/2016 12:19,20/10/2016 13:17,Business,Berkeley,San Jose,47.7,Personal,12,Thursday,10,Weekday,Afternoon
20/10/2016 20:44,20/10/2016 21:37,Business,San Jose,Emeryville,44.6,Personal,20,Thursday,10,Weekday,Evening
21/10/2016 10:06,21/10/2016 10:21,Business,Emeryville,Oakland,13.2,Personal,10,Friday,10,Weekday,Morning
22/10/2016 13:26,22/10/2016 14:03,Business,Cary,Raleigh,17.2,Personal,13,Saturday,10,Weekend,Afternoon
22/10/2016 17:08,22/10/2016 17:55,Business,Raleigh,Cary,14,Personal,17,Saturday,10,Weekend,Evening
23/10/2016 9:24,23/10/2016 10:05,Business,Cary,Raleigh,28.1,Personal,9,Sunday,10,Weekend,Morning
23/10/2016 12:17,23/10/2016 12:59,Business,Raleigh,Cary,28.2,Personal,12,Sunday,10,Weekend,Afternoon
23/10/2016 19:04,23/10/2016 19:14,Business,Cary,Morrisville,3.1,Meal/Entertain,19,Sunday,10,Weekend,Evening
23/10/2016 21:10,23/10/2016 21:25,Business,Morrisville,Cary,3.1,Customer Visit,21,Sunday,10,Weekend,Night
24/10/2016 14:57,24/10/2016 15:26,Business,Cary,Durham,16.4,Personal,14,Monday,10,Weekday,Afternoon
24/10/2016 15:33,24/10/2016 16:13,Business,Durham,Morrisville,15.4,Personal,15,Monday,10,Weekday,Afternoon
24/10/2016 16:34,24/10/2016 16:41,Business,Morrisville,Cary,2.2,Personal,16,Monday,10,Weekday,Afternoon
25/10/2016 13:27,25/10/2016 14:08,Business,Cary,Apex,11.2,Personal,13,Tuesday,10,Weekday,Afternoon
25/10/2016 15:04,25/10/2016 15:11,Business,Apex,Eagle Rock,2.2,Personal,15,Tuesday,10,Weekday,Afternoon
25/10/2016 15:16,25/10/2016 15:33,Business,Eagle Rock,Cary,3.6,Personal,15,Tuesday,10,Weekday,Afternoon
25/10/2016 20:00,25/10/2016 20:11,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,20,Tuesday,10,Weekday,Evening
25/10/2016 20:54,25/10/2016 21:03,Business,Savon Height,Parkway,4.9,Personal,20,Tuesday,10,Weekday,Evening
25/10/2016 22:24,25/10/2016 22:45,Business,Parkway,Whitebridge,8.7,Errand/Supplies,22,Tuesday,10,Weekday,Night
26/10/2016 19:25,26/10/2016 19:31,Business,Whitebridge,Parkway,2.1,Meeting,19,Wednesday,10,Weekday,Evening
26/10/2016 20:53,26/10/2016 21:03,Business,Parkway,Whitebridge,2.1,Personal,20,Wednesday,10,Weekday,Evening
27/10/2016 18:51,27/10/2016 19:16,Business,Cary,Morrisville,8.4,Meeting,18,Thursday,10,Weekday,Evening
27/10/2016 19:20,27/10/2016 19:35,Business,Morrisville,Morrisville,5.9,Personal,19,Thursday,10,Weekday,Evening
27/10/2016 19:52,27/10/2016 20:21,Business,Huntington Woods,Huntington Woods,12.1,Personal,19,Thursday,10,Weekday,Evening
27/10/2016 20:47,27/10/2016 20:54,Business,Huntington Woods,Weston,3.9,Personal,20,Thursday,10,Weekday,Evening
27/10/2016 21:26,27/10/2016 21:48,Business,Morrisville,Cary,6.2,Personal,21,Thursday,10,Weekday,Night
28/10/2016 11:34,28/10/2016 11:52,Business,Cary,Durham,10.4,Meeting,11,Friday,10,Weekday,Morning
28/10/2016 13:06,28/10/2016 13:36,Business,Durham,Cary,9.9,Meeting,13,Friday,10,Weekday,Afternoon
28/10/2016 15:53,28/10/2016 17:59,Business,Cary,Winston Salem,107,Meeting,15,Friday,10,Weekday,Afternoon
28/10/2016 18:13,28/10/2016 20:07,Business,Winston Salem,Asheville,133.6,Meeting,18,Friday,10,Weekday,Evening
28/10/2016 20:13,28/10/2016 22:00,Business,Asheville,Topton,91.8,Meeting,20,Friday,10,Weekday,Evening
29/10/2016 15:22,29/10/2016 17:05,Business,Topton,Hayesville,40.7,Meeting,15,Saturday,10,Weekend,Afternoon
29/10/2016 17:13,29/10/2016 19:19,Business,Hayesville,Topton,75.7,Personal,17,Saturday,10,Weekend,Evening
30/10/2016 7:49,30/10/2016 8:30,Business,Topton,Bryson City,29.8,Personal,7,Sunday,10,Weekend,Morning
30/10/2016 9:07,30/10/2016 10:09,Business,Bryson City,Bryson City,16.3,Personal,9,Sunday,10,Weekend,Morning
30/10/2016 10:11,30/10/2016 10:38,Business,Bryson City,Bryson City,6.5,Personal,10,Sunday,10,Weekend,Morning
30/10/2016 10:51,30/10/2016 11:21,Business,Bryson City,Bryson City,6.3,Personal,10,Sunday,10,Weekend,Morning
30/10/2016 12:24,30/10/2016 12:35,Business,Bryson City,Almond,6.6,Personal,12,Sunday,10,Weekend,Afternoon
30/10/2016 12:58,30/10/2016 13:18,Business,Almond,Bryson City,15.2,Personal,12,Sunday,10,Weekend,Afternoon
30/10/2016 13:24,30/10/2016 14:37,Business,Bryson City,Asheville,68.4,Personal,13,Sunday,10,Weekend,Afternoon
30/10/2016 15:22,30/10/2016 18:23,Business,Asheville,Mebane,195.9,Personal,15,Sunday,10,Weekend,Afternoon
30/10/2016 18:26,30/10/2016 19:39,Business,Mebane,Cary,45.2,Personal,18,Sunday,10,Weekend,Evening
31/10/2016 18:11,31/10/2016 18:20,Business,Cary,Morrisville,3.2,Personal,18,Monday,10,Weekday,Evening
31/10/2016 18:47,31/10/2016 19:16,Business,Morrisville,Raleigh,10.3,Personal,18,Monday,10,Weekday,Evening
31/10/2016 20:18,31/10/2016 20:44,Business,Raleigh,Cary,13.1,Personal,20,Monday,10,Weekday,Evening
31/10/2016 21:45,31/10/2016 22:10,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,21,Monday,10,Weekday,Night
01/11/2016 11:50,01/11/2016 12:27,Business,Cary,Durham,16.5,Personal,11,Tuesday,11,Weekday,Morning
01/11/2016 16:29,01/11/2016 17:02,Business,Durham,Cary,12.8,Personal,16,Tuesday,11,Weekday,Afternoon
01/11/2016 17:35,01/11/2016 17:42,Business,Whitebridge,Whitebridge,1.2,Personal,17,Tuesday,11,Weekday,Evening
01/11/2016 19:14,01/11/2016 19:20,Business,Whitebridge,Whitebridge,1,Personal,19,Tuesday,11,Weekday,Evening
01/11/2016 19:59,01/11/2016 20:12,Business,Whitebridge,Whitebridge,4.1,Personal,19,Tuesday,11,Weekday,Evening
01/11/2016 20:41,01/11/2016 20:55,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,20,Tuesday,11,Weekday,Evening
02/11/2016 15:10,02/11/2016 15:18,Business,Whitebridge,Westpark Place,1.4,Personal,15,Wednesday,11,Weekday,Afternoon
02/11/2016 15:45,02/11/2016 15:52,Business,Westpark Place,Whitebridge,1.8,Personal,15,Wednesday,11,Weekday,Afternoon
02/11/2016 16:46,02/11/2016 17:11,Business,Cary,Morrisville,8.5,Meeting,16,Wednesday,11,Weekday,Afternoon
02/11/2016 17:34,02/11/2016 17:49,Business,Morrisville,Morrisville,5,Personal,17,Wednesday,11,Weekday,Evening
02/11/2016 17:53,02/11/2016 18:00,Business,Morrisville,Cary,3.8,Personal,17,Wednesday,11,Weekday,Evening
03/11/2016 11:28,03/11/2016 11:34,Business,Whitebridge,Hazelwood,2.5,Personal,11,Thursday,11,Weekday,Morning
03/11/2016 12:43,03/11/2016 12:49,Business,Hazelwood,Whitebridge,2.4,Personal,12,Thursday,11,Weekday,Afternoon
03/11/2016 13:42,03/11/2016 13:47,Business,Whitebridge,Westpark Place,1.4,Personal,13,Thursday,11,Weekday,Afternoon
03/11/2016 14:13,03/11/2016 14:26,Business,Westpark Place,Whitebridge,1.8,Personal,14,Thursday,11,Weekday,Afternoon
03/11/2016 18:51,03/11/2016 19:08,Business,Cary,Morrisville,3.1,Meal/Entertain,18,Thursday,11,Weekday,Evening
03/11/2016 22:46,03/11/2016 22:58,Business,Morrisville,Cary,3.1,Customer Visit,22,Thursday,11,Weekday,Night
04/11/2016 10:02,04/11/2016 10:18,Business,Cary,Morrisville,7.9,Temporary Site,10,Friday,11,Weekday,Morning
04/11/2016 18:14,04/11/2016 18:21,Business,San Jose,Santa Clara,3.8,Personal,18,Friday,11,Weekday,Evening
04/11/2016 21:04,04/11/2016 21:20,Business,Agnew,Cory,4.3,Personal,21,Friday,11,Weekday,Night
04/11/2016 22:12,04/11/2016 22:25,Business,Cory,Agnew,3.9,Personal,22,Friday,11,Weekday,Night
05/11/2016 8:34,05/11/2016 8:43,Business,Agnew,Renaissance,2.2,Personal,8,Saturday,11,Weekend,Morning
05/11/2016 17:29,05/11/2016 17:40,Business,Renaissance,Agnew,2.8,Personal,17,Saturday,11,Weekend,Evening
05/11/2016 19:20,05/11/2016 19:28,Business,Agnew,Agnew,2.2,Personal,19,Saturday,11,Weekend,Evening
06/11/2016 10:50,06/11/2016 11:04,Business,Agnew,Renaissance,2.4,Personal,10,Sunday,11,Weekend,Morning
06/11/2016 16:05,06/11/2016 16:22,Business,Renaissance,Agnew,2.8,Meeting,16,Sunday,11,Weekend,Afternoon
06/11/2016 16:27,06/11/2016 17:28,Business,Santa Clara,Berkeley,43.9,Customer Visit,16,Sunday,11,Weekend,Afternoon
06/11/2016 19:04,06/11/2016 19:12,Business,Downtown,West Berkeley,1.8,Personal,19,Sunday,11,Weekend,Evening
06/11/2016 20:06,06/11/2016 20:21,Business,West Berkeley,Central,3.3,Personal,20,Sunday,11,Weekend,Evening
07/11/2016 12:28,07/11/2016 12:57,Business,Berkeley,San Francisco,11.8,Between Offices,12,Monday,11,Weekday,Afternoon
07/11/2016 19:17,07/11/2016 19:57,Business,San Francisco,Berkeley,13.2,Between Offices,19,Monday,11,Weekday,Evening
08/11/2016 10:29,08/11/2016 10:57,Business,Berkeley,San Francisco,12.2,Between Offices,10,Tuesday,11,Weekday,Morning
08/11/2016 12:16,08/11/2016 12:49,Business,San Francisco,Berkeley,11.3,Meeting,12,Tuesday,11,Weekday,Afternoon
08/11/2016 13:41,08/11/2016 14:01,Business,Berkeley,Emeryville,3.6,Personal,13,Tuesday,11,Weekday,Afternoon
08/11/2016 16:21,08/11/2016 16:34,Business,Emeryville,Berkeley,3,Personal,16,Tuesday,11,Weekday,Afternoon
09/11/2016 13:08,09/11/2016 13:41,Business,Berkeley,San Francisco,11.4,Personal,13,Wednesday,11,Weekday,Afternoon
09/11/2016 15:58,09/11/2016 16:04,Business,NOMA,Downtown,0.9,Personal,15,Wednesday,11,Weekday,Afternoon
09/11/2016 17:31,09/11/2016 18:03,Business,Downtown,Sunnyside,6.2,Personal,17,Wednesday,11,Weekday,Evening
09/11/2016 18:09,09/11/2016 18:14,Business,Sunnyside,Ingleside,0.7,Personal,18,Wednesday,11,Weekday,Evening
09/11/2016 18:21,09/11/2016 18:35,Business,Ingleside,Potrero Flats,5.5,Meeting,18,Wednesday,11,Weekday,Evening
09/11/2016 18:40,09/11/2016 19:17,Business,San Francisco,Oakland,12.7,Customer Visit,18,Wednesday,11,Weekday,Evening
09/11/2016 20:52,09/11/2016 21:02,Business,Oakland,Berkeley,2.6,Personal,20,Wednesday,11,Weekday,Evening
09/11/2016 21:56,09/11/2016 22:02,Business,Central,Central,1.1,Personal,21,Wednesday,11,Weekday,Night
10/11/2016 9:46,10/11/2016 10:15,Business,Berkeley,San Francisco,12.6,Temporary Site,9,Thursday,11,Weekday,Morning
10/11/2016 10:20,10/11/2016 10:31,Business,Tenderloin,SOMISSPO,1.2,Personal,10,Thursday,11,Weekday,Morning
10/11/2016 14:57,10/11/2016 15:07,Business,SOMISSPO,Tenderloin,1.1,Personal,14,Thursday,11,Weekday,Afternoon
10/11/2016 15:17,10/11/2016 15:22,Business,San Francisco,Oakland,9.9,Temporary Site,15,Thursday,11,Weekday,Afternoon
10/11/2016 15:30,10/11/2016 15:53,Business,Oakland,Berkeley,6,Meeting,15,Thursday,11,Weekday,Afternoon
10/11/2016 19:18,10/11/2016 19:21,Business,West Berkeley,Central,0.8,Personal,19,Thursday,11,Weekday,Evening
11/11/2016 9:35,11/11/2016 10:23,Business,Berkeley,Menlo Park,45.9,Customer Visit,9,Friday,11,Weekday,Morning
11/11/2016 12:58,11/11/2016 13:13,Business,Menlo Park,Palo Alto,4,Personal,12,Friday,11,Weekday,Afternoon
11/11/2016 14:20,11/11/2016 14:32,Business,Palo Alto,Menlo Park,2.5,Personal,14,Friday,11,Weekday,Afternoon
11/11/2016 14:39,11/11/2016 15:46,Business,Menlo Park,Berkeley,36.6,Customer Visit,14,Friday,11,Weekday,Afternoon
11/11/2016 18:30,11/11/2016 18:43,Business,Central,College Avenue,2.9,Personal,18,Friday,11,Weekday,Evening
11/11/2016 21:08,11/11/2016 21:18,Business,College Avenue,Central,2.6,Personal,21,Friday,11,Weekday,Night
12/11/2016 10:32,12/11/2016 10:52,Business,Central,South,2.3,Personal,10,Saturday,11,Weekend,Morning
12/11/2016 10:55,12/11/2016 11:25,Business,South,Downtown,6.4,Personal,10,Saturday,11,Weekend,Morning
12/11/2016 13:07,12/11/2016 13:15,Business,Downtown,Central,1.4,Personal,13,Saturday,11,Weekend,Afternoon
12/11/2016 13:46,12/11/2016 13:50,Business,Central,West Berkeley,0.6,Personal,13,Saturday,11,Weekend,Afternoon
12/11/2016 14:22,12/11/2016 14:53,Business,West Berkeley,South,5.9,Meeting,14,Saturday,11,Weekend,Afternoon
12/11/2016 15:14,12/11/2016 15:21,Business,South,Southwest Berkeley,0.8,Personal,15,Saturday,11,Weekend,Afternoon
12/11/2016 15:25,12/11/2016 15:36,Business,Berkeley,Emeryville,1.3,Personal,15,Saturday,11,Weekend,Afternoon
12/11/2016 15:40,12/11/2016 15:59,Business,Emeryville,Berkeley,3.7,Errand/Supplies,15,Saturday,11,Weekend,Afternoon
13/11/2016 8:54,13/11/2016 9:02,Business,Central,Central,2.3,Personal,8,Sunday,11,Weekend,Morning
13/11/2016 9:27,13/11/2016 9:53,Business,Central,Central,2.6,Personal,9,Sunday,11,Weekend,Morning
13/11/2016 10:31,13/11/2016 10:37,Business,Central,Southside,1.9,Personal,10,Sunday,11,Weekend,Morning
13/11/2016 11:04,13/11/2016 11:16,Business,Southside,West Berkeley,2.1,Personal,11,Sunday,11,Weekend,Morning
13/11/2016 12:22,13/11/2016 12:51,Business,West Berkeley,Southside,4,Meeting,12,Sunday,11,Weekend,Afternoon
13/11/2016 13:05,13/11/2016 13:11,Business,Southside,South Berkeley,0.9,Personal,13,Sunday,11,Weekend,Afternoon
13/11/2016 13:14,13/11/2016 13:18,Business,South Berkeley,Southside,0.9,Personal,13,Sunday,11,Weekend,Afternoon
13/11/2016 14:35,13/11/2016 14:46,Business,Southside,Central,2.4,Personal,14,Sunday,11,Weekend,Afternoon
13/11/2016 15:14,13/11/2016 15:24,Business,Central,Southside,1.9,Personal,15,Sunday,11,Weekend,Afternoon
13/11/2016 15:47,13/11/2016 15:59,Business,Southside,Central,1.9,Personal,15,Sunday,11,Weekend,Afternoon
14/11/2016 11:24,14/11/2016 12:13,Business,Berkeley,Mountain View,44.6,Customer Visit,11,Monday,11,Weekday,Morning
14/11/2016 13:40,14/11/2016 14:33,Business,Mountain View,Berkeley,43.6,Customer Visit,13,Monday,11,Weekday,Afternoon
14/11/2016 15:27,14/11/2016 15:36,Business,Berkeley,Emeryville,2.5,Personal,15,Monday,11,Weekday,Afternoon
14/11/2016 20:19,14/11/2016 20:30,Business,Emeryville,Berkeley,3.7,Errand/Supplies,20,Monday,11,Weekday,Evening
15/11/2016 13:59,15/11/2016 14:06,Business,Berkeley,Oakland,5.1,Personal,13,Tuesday,11,Weekday,Afternoon
15/11/2016 14:09,15/11/2016 14:26,Business,Oakland,San Francisco,9.7,Temporary Site,14,Tuesday,11,Weekday,Afternoon
15/11/2016 20:44,15/11/2016 21:00,Business,San Francisco,Berkeley,11.8,Temporary Site,20,Tuesday,11,Weekday,Evening
16/11/2016 20:21,16/11/2016 20:27,Business,Berkeley,El Cerrito,2.3,Temporary Site,20,Wednesday,11,Weekday,Evening
16/11/2016 22:52,16/11/2016 23:02,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,22,Wednesday,11,Weekday,Night
17/11/2016 10:13,17/11/2016 10:44,Business,Berkeley,Oakland,16.3,Customer Visit,10,Thursday,11,Weekday,Morning
18/11/2016 20:09,18/11/2016 20:19,Business,Cary,Morrisville,3.1,Meal/Entertain,20,Friday,11,Weekday,Evening
18/11/2016 21:23,18/11/2016 21:34,Business,Morrisville,Cary,5.2,Meal/Entertain,21,Friday,11,Weekday,Night
18/11/2016 21:56,18/11/2016 22:21,Business,Krendle Woods,Whitebridge,6.1,Meeting,21,Friday,11,Weekday,Night
19/11/2016 13:51,19/11/2016 14:10,Business,Cary,Durham,10.3,Meeting,13,Saturday,11,Weekend,Afternoon
19/11/2016 14:30,19/11/2016 14:51,Business,Durham,Cary,10.5,Meeting,14,Saturday,11,Weekend,Afternoon
19/11/2016 16:01,19/11/2016 16:06,Business,Cary,Cary,1.5,Personal,16,Saturday,11,Weekend,Afternoon
19/11/2016 16:27,19/11/2016 16:41,Business,Cary,Cary,1.8,Personal,16,Saturday,11,Weekend,Afternoon
19/11/2016 17:41,19/11/2016 17:54,Business,Cary,Apex,5.4,Errand/Supplies,17,Saturday,11,Weekend,Evening
